Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Age_range,Distance,Att_rate
51,No,Travel_Rarely,Research & Development,3,3,Technical Degree,1,1,Female,Manager,Married,13116,2,No,11,15,3,2,2,2,2,49-58,Very nearby,0
37,No,Travel_Rarely,Sales,9,2,Marketing,1,2,Male,Sales Executive,Married,4189,1,No,14,5,3,5,2,0,3,29-38,nearby,0
46,No,Travel_Rarely,Research & Development,2,4,Medical,1,3,Male,Research Director,Divorced,19328,7,Yes,17,24,3,2,1,2,2,39-48,Very nearby,0
36,No,Travel_Rarely,Research & Development,10,3,Life Sciences,1,4,Male,Healthcare Representative,Married,8321,7,Yes,13,15,3,12,8,5,7,29-38,nearby,0
44,Yes,Travel_Frequently,Research & Development,1,2,Medical,1,3,Male,Research Scientist,Divorced,2342,1,Yes,12,6,2,5,3,2,3,39-48,Very nearby,1
37,No,Travel_Rarely,Human Resources,8,2,Other,1,3,Male,Human Resources,Divorced,4071,2,No,13,19,2,10,0,4,7,29-38,Very nearby,0
35,Yes,Travel_Rarely,Sales,27,3,Life Sciences,1,3,Male,Sales Executive,Single,5813,1,Yes,18,10,3,10,7,7,7,29-38,very far,1
33,No,Travel_Rarely,Research & Development,8,4,Life Sciences,1,4,Male,Research Scientist,Married,3143,6,No,19,14,3,10,8,7,6,29-38,Very nearby,0
28,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,3,Male,Research Scientist,Married,2044,1,No,11,5,4,5,3,0,3,29-38,Very nearby,0
39,No,Travel_Rarely,Research & Development,10,1,Medical,1,3,Male,Research Director,Single,13464,7,No,21,9,3,4,3,2,2,39-48,nearby,0
46,No,Non-Travel,Sales,26,2,Life Sciences,1,2,Male,Sales Executive,Single,7991,8,No,15,6,3,2,2,2,2,39-48,far,0
40,No,Travel_Rarely,Research & Development,2,2,Life Sciences,1,3,Female,Laboratory Technician,Married,3377,4,No,17,7,2,4,3,0,2,39-48,Very nearby,0
42,No,Travel_Rarely,Research & Development,13,3,Medical,1,2,Male,Healthcare Representative,Married,5538,5,No,18,10,2,0,0,0,0,39-48,nearby,0
35,No,Non-Travel,Research & Development,2,2,Medical,1,2,Male,Manufacturing Director,Divorced,5762,2,No,14,15,3,7,7,1,7,29-38,Very nearby,0
38,No,Non-Travel,Human Resources,2,3,Human Resources,1,1,Male,Human Resources,Divorced,2592,5,No,13,13,3,11,10,3,8,39-48,Very nearby,0
34,Yes,Travel_Frequently,Research & Development,9,4,Life Sciences,1,4,Male,Laboratory Technician,Married,5346,4,No,17,11,2,7,1,0,7,29-38,nearby,1
37,Yes,Travel_Rarely,Research & Development,10,4,Medical,1,4,Male,Manufacturing Director,Single,4213,1,No,15,10,1,10,3,0,8,29-38,nearby,1
39,No,Travel_Frequently,Sales,20,3,Life Sciences,1,3,Male,Sales Executive,Divorced,4127,2,No,18,7,3,2,1,2,2,39-48,far,0
43,No,Non-Travel,Research & Development,9,3,Life Sciences,1,1,Male,Research Scientist,Single,2438,4,No,13,7,2,3,2,1,2,39-48,nearby,0
41,No,Travel_Rarely,Research & Development,5,3,Life Sciences,1,2,Male,Healthcare Representative,Single,6870,3,No,12,11,1,3,2,1,2,39-48,Very nearby,0
41,No,Travel_Rarely,Sales,4,1,Marketing,1,3,Female,Sales Executive,Divorced,10447,0,Yes,13,23,4,22,14,13,5,39-48,Very nearby,0
30,No,Travel_Rarely,Research & Development,10,3,Medical,1,1,Female,Manufacturing Director,Single,9667,9,No,14,9,3,7,7,0,2,29-38,nearby,0
26,Yes,Travel_Rarely,Human Resources,20,2,Medical,1,4,Female,Human Resources,Married,2148,0,Yes,11,6,3,5,1,1,4,18-28,far,1
46,Yes,Travel_Rarely,Research & Development,21,2,Medical,1,4,Female,Healthcare Representative,Married,8926,4,No,22,13,4,9,7,3,7,39-48,far,1
40,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,3,Female,Healthcare Representative,Divorced,6513,4,No,17,12,3,5,3,0,3,39-48,Very nearby,0
34,No,Travel_Rarely,Sales,8,2,Technical Degree,1,2,Male,Sales Executive,Married,6799,1,No,21,10,3,10,8,4,8,29-38,Very nearby,0
58,No,Non-Travel,Sales,2,3,Medical,1,2,Male,Manager,Divorced,16291,4,No,22,37,2,16,9,14,14,59-68,Very nearby,0
35,No,Travel_Rarely,Research & Development,23,4,Medical,1,2,Male,Laboratory Technician,Married,2705,0,No,16,6,4,5,4,0,3,29-38,far,0
47,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1,3,Female,Manufacturing Director,Divorced,10333,8,Yes,12,28,3,22,11,14,10,39-48,Very nearby,0
40,No,Travel_Rarely,Research & Development,12,3,Life Sciences,1,2,Female,Healthcare Representative,Divorced,4448,2,No,12,15,3,7,4,7,7,39-48,nearby,0
54,No,Travel_Rarely,Research & Development,7,4,Medical,1,4,Female,Research Scientist,Married,6854,4,No,15,14,2,7,1,1,7,49-58,Very nearby,0
31,No,Travel_Frequently,Sales,7,4,Marketing,1,1,Female,Sales Executive,Married,9637,2,No,14,9,3,3,2,2,2,29-38,Very nearby,0
28,No,Travel_Rarely,Research & Development,1,3,Medical,1,3,Female,Research Scientist,Married,3591,1,No,25,3,3,3,2,1,2,29-38,Very nearby,0
38,No,Travel_Rarely,Sales,2,4,Marketing,1,2,Female,Sales Representative,Married,5405,2,Yes,20,20,2,4,2,0,3,39-48,Very nearby,0
26,No,Travel_Rarely,Sales,10,3,Medical,1,3,Male,Sales Executive,Single,4684,1,No,13,5,3,5,3,1,2,18-28,nearby,0
58,No,Travel_Frequently,Research & Development,15,4,Life Sciences,1,1,Male,Research Director,Married,15787,2,Yes,14,23,3,2,2,2,2,59-68,nearby,0
18,No,Non-Travel,Research & Development,14,3,Medical,1,2,Female,Research Scientist,Single,1514,1,No,16,0,1,0,0,0,0,18-28,nearby,0
31,Yes,Travel_Rarely,Human Resources,18,5,Human Resources,1,4,Male,Human Resources,Married,2956,0,No,17,2,3,1,0,0,0,29-38,far,1
29,Yes,Travel_Rarely,Human Resources,13,3,Human Resources,1,1,Male,Human Resources,Divorced,2335,4,Yes,15,4,3,2,2,2,0,29-38,nearby,1
45,No,Non-Travel,Sales,2,4,Life Sciences,1,3,Female,Sales Executive,Married,5154,4,No,22,10,4,8,7,5,7,39-48,Very nearby,0
36,No,Travel_Rarely,Research & Development,2,4,Other,1,4,Female,Research Scientist,Married,6962,4,Yes,22,15,3,1,0,0,0,29-38,Very nearby,0
43,No,Travel_Frequently,Sales,2,4,Life Sciences,1,1,Male,Sales Executive,Married,5675,1,No,20,7,3,7,7,7,7,39-48,Very nearby,0
27,No,Travel_Frequently,Research & Development,5,2,Life Sciences,1,4,Female,Laboratory Technician,Single,2379,0,Yes,14,6,2,5,4,0,2,18-28,Very nearby,0
29,No,Travel_Frequently,Research & Development,20,1,Medical,1,4,Male,Laboratory Technician,Married,3812,1,No,13,11,4,11,8,3,10,29-38,far,0
32,No,Travel_Frequently,Sales,10,4,Marketing,1,4,Male,Sales Executive,Single,4648,8,No,13,4,4,0,0,0,0,29-38,nearby,0
42,No,Non-Travel,Research & Development,10,4,Technical Degree,1,3,Male,Research Scientist,Married,2936,3,No,22,10,2,6,3,3,3,39-48,nearby,0
47,No,Travel_Rarely,Research & Development,9,4,Life Sciences,1,2,Female,Laboratory Technician,Single,2105,4,No,12,7,3,2,2,2,0,39-48,nearby,0
46,No,Travel_Rarely,Research & Development,2,2,Life Sciences,1,4,Male,Manufacturing Director,Divorced,8578,3,No,14,12,2,9,8,4,7,39-48,Very nearby,0
28,No,Non-Travel,Human Resources,1,2,Life Sciences,1,3,Male,Human Resources,Divorced,2706,1,No,15,3,3,3,2,2,2,29-38,Very nearby,0
29,No,Travel_Rarely,Research & Development,29,1,Life Sciences,1,4,Male,Healthcare Representative,Divorced,6384,8,No,17,11,3,7,0,1,6,29-38,very far,0
42,No,Travel_Rarely,Research & Development,8,3,Life Sciences,1,4,Male,Laboratory Technician,Single,3968,4,No,13,8,3,0,0,0,0,39-48,Very nearby,0
32,Yes,Travel_Rarely,Sales,2,4,Marketing,1,3,Male,Sales Executive,Single,9907,7,Yes,12,7,2,2,2,2,2,29-38,Very nearby,1
46,No,Travel_Rarely,Sales,3,3,Technical Degree,1,1,Female,Sales Executive,Divorced,13225,2,No,12,25,3,19,17,2,8,39-48,Very nearby,0
27,No,Travel_Rarely,Sales,23,1,Medical,1,2,Female,Sales Representative,Married,3540,1,No,21,9,3,9,8,5,8,18-28,far,0
29,No,Travel_Rarely,Human Resources,6,1,Medical,1,4,Male,Human Resources,Married,2804,1,No,11,1,3,1,0,0,0,29-38,Very nearby,0
43,No,Travel_Rarely,Research & Development,6,3,Medical,1,1,Female,Manager,Married,19392,7,No,13,21,3,16,12,6,14,39-48,Very nearby,0
48,No,Travel_Rarely,Research & Development,10,3,Life Sciences,1,4,Male,Research Director,Married,19665,4,No,12,29,3,22,10,12,9,49-58,nearby,0
29,Yes,Travel_Frequently,Research & Development,24,2,Life Sciences,1,4,Male,Research Scientist,Single,2439,1,Yes,24,1,2,1,0,1,0,29-38,far,1
46,Yes,Travel_Rarely,Sales,10,3,Life Sciences,1,3,Female,Sales Executive,Married,7314,5,No,21,14,3,8,7,0,7,39-48,nearby,1
27,No,Travel_Frequently,Research & Development,15,3,Life Sciences,1,4,Female,Research Scientist,Married,4774,0,No,19,8,2,7,6,7,3,18-28,nearby,0
39,No,Travel_Rarely,Research & Development,19,4,Other,1,4,Male,Research Scientist,Divorced,3902,8,No,14,7,3,2,2,2,2,39-48,far,0
55,No,Travel_Rarely,Research & Development,2,4,Technical Degree,1,2,Male,Research Scientist,Married,2662,8,No,20,19,4,5,2,0,4,49-58,Very nearby,0
28,No,Travel_Rarely,Sales,3,3,Medical,1,2,Female,Sales Representative,Married,2856,1,No,19,1,3,1,0,0,0,29-38,Very nearby,0
30,Yes,Travel_Rarely,Sales,9,3,Medical,1,2,Male,Sales Representative,Single,1081,1,No,13,1,2,1,0,0,0,29-38,nearby,1
22,Yes,Travel_Rarely,Research & Development,7,1,Life Sciences,1,4,Male,Research Scientist,Single,2472,1,Yes,23,1,3,1,0,0,0,18-28,Very nearby,1
36,No,Travel_Rarely,Sales,10,4,Technical Degree,1,2,Female,Sales Executive,Married,5673,1,Yes,13,10,3,10,9,1,7,29-38,nearby,0
31,No,Travel_Rarely,Research & Development,20,3,Life Sciences,1,2,Male,Laboratory Technician,Divorced,4197,1,No,11,10,3,10,8,0,2,29-38,far,0
34,No,Travel_Rarely,Sales,4,3,Life Sciences,1,3,Male,Sales Executive,Married,9713,2,Yes,13,9,3,5,3,1,0,29-38,Very nearby,0
29,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,4,Male,Laboratory Technician,Single,2062,3,No,14,11,3,3,2,1,2,29-38,Very nearby,0
37,No,Travel_Rarely,Research & Development,7,4,Medical,1,4,Male,Research Scientist,Married,4284,5,Yes,22,16,3,5,3,0,4,29-38,Very nearby,0
35,No,Travel_Rarely,Research & Development,16,2,Other,1,4,Female,Manufacturing Director,Married,4788,0,Yes,11,4,3,3,2,0,2,29-38,nearby,0
45,No,Travel_Rarely,Research & Development,25,2,Life Sciences,1,2,Female,Manufacturing Director,Married,5906,0,No,13,10,2,9,8,3,8,39-48,far,0
36,No,Travel_Frequently,Human Resources,2,1,Human Resources,1,2,Male,Human Resources,Single,3886,1,No,21,10,2,10,1,0,8,29-38,Very nearby,0
40,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,1,Male,Manager,Divorced,16823,2,No,11,22,3,19,7,11,16,39-48,Very nearby,0
26,No,Travel_Rarely,Research & Development,1,2,Life Sciences,1,2,Female,Research Scientist,Married,2933,1,Yes,13,1,2,1,0,1,0,18-28,Very nearby,0
27,No,Travel_Rarely,Sales,2,2,Medical,1,1,Female,Sales Executive,Single,6500,0,No,14,9,2,8,7,0,7,18-28,Very nearby,0
48,No,Travel_Frequently,Research & Development,22,3,Medical,1,4,Female,Manager,Divorced,17174,3,No,11,24,3,22,17,4,7,49-58,far,0
44,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,2,Male,Healthcare Representative,Married,5033,2,No,15,10,3,2,0,2,2,39-48,Very nearby,0
34,Yes,Non-Travel,Research & Development,16,4,Technical Degree,1,4,Male,Research Scientist,Married,2307,1,Yes,23,5,3,5,2,3,0,29-38,nearby,1
56,Yes,Travel_Rarely,Research & Development,24,2,Life Sciences,1,1,Male,Laboratory Technician,Single,2587,1,No,16,5,3,4,2,1,0,49-58,far,1
36,No,Travel_Rarely,Sales,17,2,Marketing,1,3,Male,Sales Executive,Married,5507,2,No,16,12,1,4,2,1,3,29-38,nearby,0
41,No,Travel_Rarely,Sales,8,3,Marketing,1,3,Female,Sales Executive,Married,4393,5,No,21,14,3,5,4,1,4,39-48,Very nearby,0
42,No,Travel_Rarely,Research & Development,6,3,Medical,1,3,Male,Research Director,Married,13348,9,No,13,18,4,13,7,5,7,39-48,Very nearby,0
31,No,Travel_Rarely,Sales,10,2,Medical,1,3,Female,Sales Executive,Divorced,6583,2,Yes,11,8,3,5,2,1,4,29-38,nearby,0
34,No,Travel_Rarely,Sales,3,1,Medical,1,4,Female,Sales Executive,Married,8103,3,Yes,12,9,2,4,2,0,1,29-38,Very nearby,0
31,No,Travel_Rarely,Research & Development,4,3,Medical,1,1,Female,Laboratory Technician,Divorced,3978,8,No,12,4,2,2,2,2,2,29-38,Very nearby,0
26,No,Travel_Frequently,Research & Development,6,3,Other,1,3,Male,Laboratory Technician,Married,2544,0,No,18,8,3,7,7,7,7,18-28,Very nearby,0
45,No,Travel_Frequently,Research & Development,1,4,Medical,1,2,Male,Healthcare Representative,Single,5399,4,No,12,12,3,4,2,0,3,39-48,Very nearby,0
33,No,Travel_Rarely,Sales,10,4,Marketing,1,2,Male,Sales Executive,Single,5487,1,No,14,10,2,10,4,0,9,29-38,nearby,0
28,No,Travel_Frequently,Sales,1,2,Life Sciences,1,3,Male,Sales Executive,Married,6834,1,Yes,12,7,3,7,7,0,7,29-38,Very nearby,0
29,Yes,Travel_Frequently,Sales,24,3,Technical Degree,1,3,Male,Sales Representative,Single,1091,1,No,17,1,3,1,0,0,0,29-38,far,1
39,No,Non-Travel,Sales,21,4,Life Sciences,1,1,Female,Sales Executive,Married,5736,6,No,19,10,3,3,2,1,2,39-48,far,0
27,No,Travel_Rarely,Research & Development,2,4,Technical Degree,1,2,Male,Research Scientist,Married,2226,1,No,11,6,2,5,3,1,2,18-28,Very nearby,0
34,No,Travel_Frequently,Research & Development,22,4,Other,1,3,Male,Research Scientist,Married,5747,1,Yes,15,16,3,15,10,6,11,29-38,far,0
28,Yes,Travel_Rarely,Sales,13,2,Marketing,1,4,Female,Sales Executive,Single,9854,3,Yes,11,6,3,2,0,2,2,29-38,nearby,1
47,No,Non-Travel,Research & Development,14,4,Technical Degree,1,3,Male,Research Scientist,Married,5467,8,No,18,16,4,8,7,1,7,39-48,nearby,0
56,No,Travel_Rarely,Sales,11,5,Marketing,1,4,Female,Sales Executive,Married,5380,4,No,16,6,3,0,0,0,0,49-58,nearby,0
39,No,Travel_Rarely,Research & Development,9,2,Medical,1,1,Male,Manufacturing Director,Married,5151,1,No,25,10,3,10,0,7,9,39-48,nearby,0
38,No,Travel_Frequently,Research & Development,8,3,Medical,1,4,Female,Research Scientist,Divorced,2133,1,Yes,16,20,3,20,11,0,7,39-48,Very nearby,0
58,No,Travel_Rarely,Sales,21,3,Life Sciences,1,4,Female,Manager,Married,17875,4,Yes,13,29,2,1,0,0,0,59-68,far,0
32,Yes,Travel_Frequently,Research & Development,5,2,Life Sciences,1,1,Female,Research Scientist,Single,2432,3,Yes,14,8,3,4,1,0,3,29-38,Very nearby,1
38,No,Travel_Rarely,Research & Development,9,2,Life Sciences,1,2,Male,Research Scientist,Divorced,4771,2,No,19,10,4,5,2,0,3,39-48,nearby,0
49,No,Travel_Frequently,Research & Development,2,1,Life Sciences,1,2,Male,Research Director,Married,19161,3,No,15,28,3,5,4,4,3,49-58,Very nearby,0
42,No,Travel_Rarely,Sales,12,4,Marketing,1,2,Male,Sales Executive,Divorced,5087,3,Yes,12,14,3,0,0,0,0,39-48,nearby,0
27,Yes,Travel_Frequently,Human Resources,22,3,Human Resources,1,1,Female,Human Resources,Married,2863,1,No,12,1,3,1,0,0,0,18-28,far,1
35,No,Travel_Rarely,Sales,18,4,Medical,1,2,Male,Sales Executive,Married,5561,0,No,16,6,1,5,3,0,4,29-38,far,0
28,No,Non-Travel,Research & Development,16,3,Medical,1,3,Male,Research Scientist,Single,2144,1,No,14,5,2,5,3,1,4,29-38,nearby,0
31,No,Non-Travel,Research & Development,3,2,Medical,1,3,Male,Research Scientist,Divorced,3065,1,Yes,13,4,4,4,2,2,3,29-38,Very nearby,0
36,No,Non-Travel,Research & Development,9,4,Life Sciences,1,1,Male,Laboratory Technician,Married,2810,1,No,22,5,3,5,4,0,2,29-38,nearby,0
34,No,Travel_Rarely,Sales,1,3,Marketing,1,1,Male,Sales Executive,Single,9888,1,No,21,14,2,14,8,2,1,29-38,Very nearby,0
34,No,Travel_Rarely,Sales,13,4,Medical,1,4,Male,Sales Executive,Divorced,8628,1,No,18,9,2,8,7,1,1,29-38,nearby,0
26,No,Travel_Rarely,Research & Development,1,3,Medical,1,3,Male,Laboratory Technician,Single,2867,0,No,13,8,2,7,7,7,6,18-28,Very nearby,0
29,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,1,Male,Healthcare Representative,Married,5373,0,No,12,6,2,5,3,0,2,29-38,Very nearby,0
32,No,Non-Travel,Research & Development,15,4,Medical,1,3,Female,Healthcare Representative,Divorced,6667,5,No,18,9,3,5,1,1,2,29-38,nearby,0
31,No,Travel_Frequently,Research & Development,1,3,Life Sciences,1,4,Male,Research Scientist,Married,5003,1,No,21,10,3,10,8,8,7,29-38,Very nearby,0
28,Yes,Travel_Rarely,Research & Development,17,3,Technical Degree,1,3,Male,Laboratory Technician,Divorced,2367,5,No,12,6,2,4,1,0,3,29-38,nearby,1
38,No,Travel_Rarely,Sales,1,3,Life Sciences,1,1,Male,Sales Representative,Single,2858,4,No,14,20,2,1,0,0,0,39-48,Very nearby,0
35,No,Travel_Rarely,Sales,7,4,Life Sciences,1,3,Female,Sales Executive,Married,5204,1,Yes,11,10,3,10,8,0,9,29-38,Very nearby,0
27,No,Travel_Rarely,Sales,9,3,Marketing,1,4,Male,Sales Executive,Single,4105,1,No,14,7,3,7,7,0,7,18-28,nearby,0
32,No,Travel_Rarely,Research & Development,5,4,Life Sciences,1,4,Male,Manufacturing Director,Single,9679,8,No,24,8,3,1,0,0,0,29-38,Very nearby,0
31,Yes,Travel_Frequently,Sales,26,4,Marketing,1,1,Male,Sales Executive,Married,5617,1,Yes,11,10,3,10,7,0,8,29-38,far,1
53,Yes,Travel_Rarely,Sales,24,4,Life Sciences,1,1,Male,Sales Executive,Single,10448,6,Yes,13,15,2,2,2,2,2,49-58,far,1
54,No,Travel_Rarely,Research & Development,9,2,Life Sciences,1,1,Female,Research Scientist,Married,2897,3,No,11,9,2,4,3,2,3,49-58,nearby,0
33,No,Travel_Frequently,Research & Development,7,2,Life Sciences,1,4,Male,Healthcare Representative,Divorced,5968,1,No,20,9,3,9,7,2,8,29-38,Very nearby,0
43,No,Travel_Rarely,Research & Development,11,3,Life Sciences,1,1,Male,Healthcare Representative,Married,7510,1,No,17,10,3,10,9,0,9,39-48,nearby,0
38,No,Travel_Frequently,Human Resources,1,4,Other,1,4,Male,Human Resources,Married,2991,0,Yes,11,7,3,6,2,1,2,39-48,Very nearby,0
55,No,Travel_Rarely,Human Resources,26,4,Human Resources,1,3,Male,Manager,Married,19636,4,Yes,18,35,3,10,9,1,4,49-58,far,0
31,No,Travel_Rarely,Research & Development,2,1,Medical,1,4,Female,Laboratory Technician,Divorced,1129,1,Yes,11,1,3,1,0,0,0,29-38,Very nearby,0
39,No,Travel_Rarely,Sales,15,4,Marketing,1,2,Male,Sales Executive,Single,13341,0,No,12,21,3,20,8,11,10,39-48,nearby,0
42,No,Non-Travel,Research & Development,23,2,Life Sciences,1,4,Male,Research Scientist,Single,4332,1,No,12,20,3,20,9,3,7,39-48,far,0
31,No,Non-Travel,Research & Development,10,3,Medical,1,3,Female,Research Director,Married,11031,4,No,20,13,4,11,7,4,8,29-38,nearby,0
54,No,Travel_Rarely,Research & Development,10,3,Medical,1,3,Female,Manufacturing Director,Single,4440,6,Yes,19,9,3,5,2,1,4,49-58,nearby,0
24,No,Travel_Rarely,Research & Development,1,2,Life Sciences,1,2,Male,Healthcare Representative,Single,4617,1,No,12,4,2,4,3,1,2,18-28,Very nearby,0
23,No,Travel_Rarely,Research & Development,12,2,Other,1,4,Male,Laboratory Technician,Single,2647,1,No,13,5,4,5,2,1,4,18-28,nearby,0
40,No,Travel_Frequently,Research & Development,11,3,Technical Degree,1,4,Female,Laboratory Technician,Married,6323,1,No,11,10,4,10,9,9,4,39-48,nearby,0
40,No,Travel_Rarely,Sales,2,2,Marketing,1,2,Female,Sales Executive,Married,5677,3,No,14,15,3,11,8,5,10,39-48,Very nearby,0
25,No,Travel_Rarely,Human Resources,2,3,Human Resources,1,3,Female,Human Resources,Married,2187,4,No,14,6,3,2,0,1,2,18-28,Very nearby,0
30,No,Travel_Rarely,Research & Development,1,2,Medical,1,4,Male,Laboratory Technician,Married,3748,1,No,13,12,2,12,8,1,7,29-38,Very nearby,0
25,No,Travel_Rarely,Research & Development,2,1,Other,1,4,Male,Laboratory Technician,Divorced,3977,6,Yes,19,7,2,2,2,0,2,18-28,Very nearby,0
47,No,Travel_Rarely,Research & Development,25,3,Medical,1,1,Male,Healthcare Representative,Single,8633,2,No,23,25,3,17,14,12,11,39-48,far,0
33,No,Non-Travel,Research & Development,1,2,Medical,1,2,Male,Laboratory Technician,Divorced,2008,1,No,12,1,2,1,1,0,0,29-38,Very nearby,0
38,No,Travel_Rarely,Sales,1,4,Life Sciences,1,4,Male,Sales Executive,Married,4440,0,No,15,16,3,15,13,5,8,39-48,Very nearby,0
31,No,Travel_Rarely,Sales,2,2,Life Sciences,1,1,Male,Sales Representative,Married,3067,0,No,19,3,3,2,2,1,2,29-38,Very nearby,0
38,No,Travel_Frequently,Research & Development,6,4,Life Sciences,1,1,Male,Manufacturing Director,Married,5321,2,No,11,10,3,8,3,7,7,39-48,Very nearby,0
42,No,Travel_Rarely,Research & Development,18,4,Life Sciences,1,4,Male,Research Scientist,Divorced,5410,6,Yes,17,9,2,4,3,1,2,39-48,far,0
41,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,4,Male,Research Scientist,Married,2782,3,No,22,12,3,5,3,1,0,39-48,Very nearby,0
47,No,Non-Travel,Research & Development,1,1,Medical,1,3,Female,Research Director,Married,11957,0,No,18,14,1,13,8,5,12,39-48,Very nearby,0
35,No,Travel_Rarely,Research & Development,11,4,Medical,1,4,Male,Laboratory Technician,Married,2660,7,Yes,11,5,3,2,2,2,2,29-38,nearby,0
22,No,Travel_Rarely,Research & Development,1,2,Life Sciences,1,4,Male,Research Scientist,Single,3375,0,No,12,4,4,3,2,1,2,18-28,Very nearby,0
35,No,Travel_Rarely,Research & Development,9,4,Medical,1,2,Male,Research Scientist,Single,5098,1,No,19,10,3,10,7,0,8,29-38,nearby,0
33,No,Travel_Rarely,Research & Development,15,2,Medical,1,2,Female,Healthcare Representative,Married,4878,0,Yes,13,10,3,9,7,8,1,29-38,nearby,0
32,No,Travel_Rarely,Research & Development,29,4,Life Sciences,1,3,Female,Laboratory Technician,Single,2837,1,No,13,6,3,6,2,4,1,29-38,very far,0
40,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,1,Male,Laboratory Technician,Married,2406,8,No,19,8,2,1,0,0,0,39-48,Very nearby,0
32,No,Travel_Rarely,Sales,1,4,Medical,1,2,Male,Sales Representative,Married,2269,0,No,14,3,3,2,2,2,2,29-38,Very nearby,0
39,No,Travel_Rarely,Research & Development,24,1,Life Sciences,1,1,Male,Research Scientist,Single,4108,7,No,13,18,3,7,7,1,7,39-48,far,0
38,No,Travel_Rarely,Research & Development,10,3,Medical,1,2,Female,Research Director,Married,13206,3,No,12,20,3,18,16,1,11,39-48,nearby,0
32,No,Travel_Rarely,Sales,1,4,Marketing,1,3,Female,Sales Executive,Married,10422,1,No,19,14,3,14,10,5,7,29-38,Very nearby,0
